"Source","SchemaVersion","MCU_UID","Jig","JigKnown","Product","MetaMotorID","MotorIDSource","MotorIDValid","MotorIdentityConsistent","MotorPoleCount","MotorPolePairs","ElectricalRippleOrder","AElectrical6","ElectricalRippleValid","H2AmplitudeDeg","H2PhaseSweepDeg","H2C","H2S","Run","SessionID","BatchID","CycleOrder","RunRole","EligibleForStatistics","PreconditionProtocol","PreconditionValid","BatchRunCount","ThermalProtocol","TestID","SweepID","MA600Mode","MathContractVersion","SignedRoundingMode","CanonicalMeanSource","OfficialResultSource","ShadowCanonicalEnabled","ShadowContractVersion","ShadowContractEffectiveVersion","ShadowContractLegacyAlias","ShadowValid","ShadowRMS_AC","ShadowA36","ShadowP2P","ShadowClosureErrorDeg","ShadowClosureValid","ShadowLegacyMinusCanonicalRMS","ShadowLegacyMinusCanonicalA36","ShadowTransactions","ShadowAcceptedSamples","ShadowFailedPoints","ShadowEndStatus","ClosureProbeEnabled","ClosureProbeProtocol","ClosureProbeStatus","ClosureProbeComplete","ClosureProbeAttemptedStages","ClosureProbeValidStages","PostTurnTimingComparable","ClosureProbeInitialDeg","ClosureProbeHold50Deg","ClosureProbeHold100Deg","ClosureProbeHold200Deg","ClosureProbeDelta50InitialDeg","ClosureProbeDelta100InitialDeg","ClosureProbeDelta200InitialDeg","ClosureProbeInitialWindowP2PRaw","ClosureProbeHold200WindowP2PRaw","ClosureProbeInitialWindowDriftRaw","ClosureProbeHold200WindowDriftRaw","ApproachProtocol","ApproachStructuralValid","ApproachStatus","ApproachComplete","ApproachAcquisitionClean","ApproachStepCountValid","ApproachDirectionValid","BackoffDirectionValid","ApproachObservedDeltaRaw","ApproachTargetErrorRaw","ApproachReturnErrorRaw","BackoffObservedDeltaRaw","BackoffTargetErrorRaw","ApproachMotionQualification","ApproachPath","ReversalCount","PreRollCommandDeltaRaw","PreRollObservedDeltaRaw","PreRollTargetErrorRaw","PreRollDurationMs","FinalCommandDeltaRaw","FinalObservedDeltaRaw","FinalTargetErrorRaw","FinalDurationMs","OriginShiftObservedRaw","OriginShiftTargetErrorRaw","InitialSettleResult","PreRollSettleResult","FinalSettleResult","PrePositionSettleResult","LocalBackoffSettleResult","LocalBackoffCommandDeltaRaw","LocalBackoffObservedDeltaRaw","LocalBackoffTargetErrorRaw","LocalBackoffDurationMs","ApproachReadAttempts","ApproachRetries","ApproachTransportErrors","ApproachJumpRejects","ApproachFailedSamples","OfficialMeasurementValid","OfficialInvalidReasonMask","TrackingValid","SettleStabilityValid","SettleTargetProximityValid","SettleValid","ContinuousSweepContext","RampFeedbackEnabled","ContextReacquireCount","ContextReadAttempts","ContextAcceptedSamples","RampReadAttempts","RampAcceptedSamples","SettleReadAttempts","SettleAcceptedSamples","SettleTimeoutPoints","SettleWrongPositionPoints","MaxAbsSettlePositionErrorRaw","MaxAbsSettlePositionErrorDeg","ClosureErrorDeg","ClosureLimitDeg","ClosureValid","ClosureMeaning","PostTurnRepeatRMSDeg","ClosureNormalizedDeltaRMSDeg","ClosureNormalizedDeltaMaxAbsDeg","PostTurnAnalysisValid","AnalysisStartRaw","AcquisitionResult","EndStatus","MotorOffset1","MotorOffset2","MotorOffset3","MotorOffsetUsedMean","AngleOffset1","AngleOffset2","AngleOffset3","AngleOffsetUsedMean","StartRaw1","StartRaw2","StartRaw3","StartRawUsedMean","StartCount1","StartCount2","StartCount3","StartCountUsedMean","StartFilteredUsedMean","StartRawAngleUsedMean","NL1","NL2","NL3","NLAvg","RawNL1","RawNL2","RawNL3","RawNLAvg","NLMinusRawAvg","FilterRawDiff2","FilterRawDiff3","FilterRawDiffUsedMax","PowerMinCW","Result"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.9167","1","0.1423","-138.4747","-0.106534752836515","-0.0943378844264732","0","BOOT_UNFRAMED","1","1","PRECONDITION","0","ONE_FULL_SWEEP_120S_V1","NA","10","COOLDOWN_120S_V1","1","1","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71289","0.91709","2.85507","0.1684","1","-0.00041","-0.00044","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.1684","0.18411","0.18153","0.18943","0.01571","0.01313","0.02103","10","11","1","-5","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11193","270","2348","182","72","-110","47","11197","274","OK","NA","OK","OK","OK","-182","-68","114","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44774","44774","14800","14800","3351","3351","0","0","288","1.58203","-0.16671","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.125254903536748","0.13167214116889","0.28591","1","11751","OK","VALID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.9062","1","0.1586","-127.4645","-0.0964715834441911","-0.125885636939924","1","BOOT_UNFRAMED","1","2","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","2","2","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71185","0.90651","3.06845","-0.05785","1","-0.00034","-0.00034","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.05785","-0.04695","-0.04652","-0.03442","0.0109","0.01133","0.02343","10","8","3","8","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11203","280","2348","182","75","-107","47","11205","282","OK","NA","OK","OK","OK","-182","-73","109","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44763","44763","14800","14800","3340","3340","0","0","343","1.88416","0.05512","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0932579247034803","0.0542835300989168","0.10804","1","11790","OK","VALID","868",,,,"64.77",,,,"11791",,,,"11791",,,,,,"2.76",,,"2.76","2.76",,,"2.76","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.8997","1","0.1609","-127.2592","-0.0974123667370745","-0.128061082326684","2","BOOT_UNFRAMED","1","3","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","3","3","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70861","0.90002","3.10063","-0.05373","1","-0.00033","-0.0003","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.05373","-0.04214","-0.03974","-0.03416","0.01159","0.01399","0.01957","8","7","-1","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11200","277","2348","182","74","-108","47","11199","276","OK","NA","OK","OK","OK","-182","-75","107","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44769","44769","14800","14800","3346","3346","0","0","350","1.92261","0.05437","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.109263359640824","0.0609705792985436","0.11111","1","11784","OK","VALID","864",,,,"64.75",,,,"11787",,,,"11787",,,,,,"2.75",,,"2.75","2.75",,,"2.75","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.8996","1","0.1595","-128.1446","-0.0985148961327314","-0.125439488359755","3","BOOT_UNFRAMED","1","4","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","4","4","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70789","0.89981","3.04484","-0.00489","1","-0.0003","-0.00025","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.00489","0.00944","0.00858","0.01322","0.01433","0.01347","0.01811","10","9","-2","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11198","275","2348","182","74","-108","47","11201","278","OK","NA","OK","OK","OK","-182","-71","111","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44765","44765","14800","14800","3342","3342","0","0","337","1.8512","0.00396","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0985305841858253","0.0951390495012432","0.16179","1","11784","OK","VALID","863",,,,"64.74",,,,"11786",,,,"11786",,,,,,"2.75",,,"2.75","2.75",,,"2.75","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.898","1","0.1584","-125.5733","-0.092148249543525","-0.128838115889919","4","BOOT_UNFRAMED","1","5","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","5","5","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70605","0.89772","3.04193","-0.09278","1","-5E-05","0.00023","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.09278","-0.08746","-0.08351","-0.0769","0.00532000000000001","0.00927","0.01588","9","9","2","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11203","280","2348","182","73","-109","47","11206","283","OK","NA","OK","OK","OK","-182","-70","112","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44773","44773","14800","14800","3350","3350","0","0","346","1.90063","0.0967","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0875676891324648","0.0447422281519371","0.12999","1","11794","OK","VALID","870",,,,"64.78",,,,"11793",,,,"11793",,,,,,"2.74",,,"2.74","2.74",,,"2.74","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.8971","1","0.1592","-132.4513","-0.107454156737381","-0.117465927825299","5","BOOT_UNFRAMED","1","6","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","6","6","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70429","0.89709","2.97343","-0.08712","1","-0.00021","1E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.08712","-0.0727","-0.07347","-0.07055","0.01442","0.01365","0.01657","9","11","-4","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11197","274","2348","182","76","-106","47","11200","277","OK","NA","OK","OK","OK","-182","-73","109","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44763","44763","14800","14800","3340","3340","0","0","330","1.81274","0.09494","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0874442882640141","0.024062004696201","0.03788","1","11786","OK","VALID","864",,,,"64.75",,,,"11787",,,,"11787",,,,,,"2.71",,,"2.71","2.71",,,"2.71","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.8944","1","0.155","-131.5847","-0.102877607568059","-0.115936180121101","6","BOOT_UNFRAMED","1","7","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","7","7","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70333","0.89417","2.96185","-0.02661","1","-4E-05","0.0002","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.02661","-0.01657","-0.01245","-0.00635","0.01004","0.01416","0.02026","10","10","3","-8","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11197","274","2348","182","73","-109","47","11199","276","OK","NA","OK","OK","OK","-182","-71","111","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","325","1.78528","0.0231","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.105423011814309","0.0850645838172385","0.14975","1","11776","OK","VALID","859",,,,"64.72",,,,"11782",,,,"11782",,,,,,"2.72",,,"2.72","2.72",,,"2.72","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.8922","1","0.1544","-132.4308","-0.104173565007683","-0.113961521372743","7","BOOT_UNFRAMED","1","8","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","8","8","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70219","0.89235","3.09308","-0.03313","1","-0.00028","-0.0002","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.03313","-0.02506","-0.02206","-0.02403","0.00807","0.01107","0.0091","10","8","0","-3","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11206","283","2348","182","74","-108","47","11205","282","OK","NA","OK","OK","OK","-182","-75","107","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44764","44764","14800","14800","3341","3341","0","0","343","1.88416","0.03306","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0889881338156948","0.0608463911830439","0.12132","1","11779","OK","VALID","862",,,,"64.74",,,,"11785",,,,"11785",,,,,,"2.72",,,"2.72","2.72",,,"2.72","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.894","1","0.1553","-132.797","-0.105511268090864","-0.113953772670578","8","BOOT_UNFRAMED","1","9","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","9","9","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70334","0.89386","3.00751","-0.0333","1","3E-05","0.00012","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.0333","-0.02429","-0.02","-0.02266","0.00901","0.0133","0.01064","8","10","-4","-5","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11248","325","2348","182","77","-105","47","11245","322","OK","NA","OK","OK","OK","-182","-80","102","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44762","44762","14800","14800","3339","3339","0","0","328","1.80176","0.04095","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0949181965694671","0.0570318432106135","0.0901","1","11784","OK","VALID","860",,,,"64.73",,,,"11783",,,,"11783",,,,,,"2.72",,,"2.72","2.72",,,"2.72","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.8937","1","0.1532","-132.394","-0.1032912781233","-0.113142175441588","9","BOOT_UNFRAMED","1","10","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","10","10","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70278","0.89358","2.98596","-0.05339","1","-6E-05","8E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.05339","-0.03124","-0.0339","-0.02506","0.02215","0.01949","0.02833","11","9","0","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11200","277","2348","182","79","-103","47","11204","281","OK","NA","OK","OK","OK","-182","-75","107","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44781","44781","14800","14800","3358","3358","0","0","339","1.86218","0.04646","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0863167207440135","0.0467358787228827","0.0825500000000001","1","11785","OK","VALID","865",,,,"64.75",,,,"11788",,,,"11788",,,,,,"2.69",,,"2.69","2.69",,,"2.69","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-32.txt","5","003C00273234470438353535","JIG1","1","P03","p03","UNSET","0","1","12","6","36","0.8949","1","0.1527","-132.2806","-0.102730763565582","-0.112976458686014","10","BOOT_UNFRAMED","1","11","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","11","11","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.7036","0.89504","2.94236","-0.04815","1","-0.00016","-0.00011","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04815","-0.03742","-0.03682","-0.0345","0.01073","0.01133","0.01365","9","8","-2","1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11201","278","2348","182","74","-108","47","11201","278","OK","NA","OK","OK","OK","-182","-74","108","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44762","44762","14800","14800","3339","3339","0","0","330","1.81274","0.04734","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0900941105733333","0.0517526830222357","0.1183","1","11784","OK","VALID","860",,,,"64.73",,,,"11783",,,,"11783",,,,,,"2.7",,,"2.7","2.7",,,"2.7","0",,,,,"OK"
